		0	Ref. ID temp (Integer starting from 1 and counting upwards)	SAM_Position	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	buffer
1	33	Neha Singh et al.	10	0	2021/7/14	Organic Electronics	SLG | ITO | PPA | Perovskite | PCBM-60 | Ag			pin	FALSE	FALSE	FALSE		SLG | ITO	PCBM-60	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.48	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO; NMP	63; 7; 10	TRUE	100	10	FALSE	PPA	Undoped	CBD	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.94	16.18	0.57	8.81	0.94	16.18	0.57	8.81					buffer
1	34	Neha Singh et al.	10	0	2021/7/14	Organic Electronics	SLG | ITO | CPPA | Perovskite | PCBM-60 | Ag			pin	FALSE	FALSE	FALSE		SLG | ITO	PCBM-60	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.48	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO; NMP	63; 7; 10	TRUE	100	10	FALSE	CPPA	Undoped	CBD	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.06	16.08	0.68	11.65	1.06	16.08	0.68	11.65					buffer
1	35	Neha Singh et al.	10	0	2021/7/14	Organic Electronics	SLG | ITO | NPPA | Perovskite | PCBM-60 | Ag			pin	FALSE	FALSE	FALSE		SLG | ITO	PCBM-60	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.48	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO; NMP	63; 7; 10	TRUE	100	10	FALSE	NPPA	Undoped	CBD	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.07	18.44	0.7	13.94	1.07	18.44	0.7	13.94					buffer
1	36	Jiang et al.	11	0	2022/10/27	Angewandte Chemie International Edition	SLG | ITO | 4PACZ | Perovskite | C60 | BCP | Ag			pin	FALSE	FALSE	FALSE	0	SLG | FTO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05MA0.15FA0.80PbI3	FALSE	FALSE		FALSE	Literature	1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	35	FALSE	none		Spin-coating	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	15	FALSE	100	1.07	23.2	0.5843	14.5	1.07	23.2	0.5843	14.5					buffer
1	37	Jiang et al.	11	0	2022/10/27	Angewandte Chemie International Edition	SLG | ITO | CbzPh | Perovskite | C60 | BCP | Ag			pin	FALSE	FALSE	FALSE	0	SLG | FTO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05MA0.15FA0.80PbI3	FALSE	FALSE		FALSE	Literature	1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	35	FALSE	none		Spin-coating	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	15	FALSE	100	1.12	23.43	0.7306	19.2	1.12	23.43	0.7306	19.2					buffer
1	38	Jiang et al.	11	0	2022/10/27	Angewandte Chemie International Edition	SLG | ITO | CbzNaph | Perovskite | C60 | BCP | Ag			pin	FALSE	FALSE	FALSE	0	SLG | FTO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05MA0.15FA0.80PbI3	FALSE	FALSE		FALSE	Literature	1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	35	FALSE	none		Spin-coating	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	15	FALSE	100	1.16	24.78	0.8183	23.6	1.17	24.69	0.8339	24.1					buffer
1	39	Al-Ashouri et al.	12	0	2019/10/2	Energy & Environmental Science	SLG | ITO | V1036 | Perovskite | C60 | BCP | Cu	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	45	FALSE	V1036		Spin-coating	Cu	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.041	21.2	0.793	17.5	1.041	21.2	0.793	17.5					buffer
1	40	Al-Ashouri et al.	12	-1	2019/10/2	Energy & Environmental Science	SLG | ITO | PTAA | Perovskite | C60 | BCP | Cu	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	45	FALSE	PTAA		Spin-coating	Cu	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.125	21.5	0.793	19.2	1.125	21.5	0.793	19.2					buffer
1	41	Al-Ashouri et al.	12	0	2019/10/2	Energy & Environmental Science	SLG | ITO | MeO-2PACz | Perovskite | C60 | BCP | Cu	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	45	FALSE	MeO-2PACz		Spin-coating	Cu	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.144	22.2	0.805	20.4	1.144	22.2	0.805	20.4					buffer
1	42	Al-Ashouri et al.	12	0	2019/10/2	Energy & Environmental Science	SLG | ITO | 2PACz | Perovskite | C60 | BCP | Cu	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	45	FALSE	2PACz		Spin-coating	Cu	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.188	21.9	0.802	20.9	1.188	21.9	0.802	20.9					buffer
1	43	Al-Ashouri et al.	12	0	2019/10/2	Energy & Environmental Science	SLG | ITO | V1036 | Perovskite | C60 | BCP | Cu	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	45	FALSE	V1036		Spin-coating	Cu	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.98	20.95	0.78	16.1	0.98	20.95	0.78	16.1					buffer
1	44	Al-Ashouri et al.	12	-1	2019/10/2	Energy & Environmental Science	SLG | ITO | PTAA | Perovskite | C60 | BCP | Cu	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	45	FALSE	PTAA		Spin-coating	Cu	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.11	21	0.77	18.2	1.11	21	0.77	18.2					buffer
1	45	Al-Ashouri et al.	12	0	2019/10/2	Energy & Environmental Science	SLG | ITO | MeO-2PACz | Perovskite | C60 | BCP | Cu	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	45	FALSE	MeO-2PACz		Spin-coating	Cu	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.13	21.7	0.775	19.5	1.13	21.7	0.775	19.5					buffer
1	46	Al-Ashouri et al.	12	0	2019/10/2	Energy & Environmental Science	SLG | ITO | 2PACz | Perovskite | C60 | BCP | Cu	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	45	FALSE	2PACz		Spin-coating	Cu	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.17	22.25	0.75	19.9	1.17	22.25	0.75	19.9					buffer
1	47	Al-Ashouri et al.	12	0	2019/10/2	Energy & Environmental Science	SLG | ITO | 2PACz | Perovskite | C60 | BCP | Cu	0.1	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	45	FALSE	2PACz		Spin-coating	Cu	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	TRUE	100	1.158	25.01	0.7	20.28	1.157	21.65	0.81	20.29					buffer
1	48	Al-Ashouri et al.	12	0	2019/10/2	Energy & Environmental Science	SLG | ITO | MeO-2PACz | Perovskite | C60 | BCP | Cu	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Co-evaporation	Gas	Vacuum	none	1	FALSE	Unknown	Unknown	FALSE	MeO-2PACz		Spin-coating	Cu	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.145	22.6	0.768	19.8	1.145	22.6	0.768	19.8					buffer
1	49	Al-Ashouri et al.	12	0	2019/10/2	Energy & Environmental Science	SLG | ITO | MeO-2PACz | Perovskite | C60 | BCP | Cu	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	45	FALSE	MeO-2PACz		Spin-coating	Cu	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.12	23.5	0.806	21.2	1.12	23.5	0.806	21.2					buffer
1	50	Magomedov et al.	13	-1	2018/11/21	Advanced Energy Materials	SLG | ITO | PTAA | Perovskite | C60 | BCP | Cu	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	60	FALSE	PTAA		Spin-coating	Cu	90	Evaporation	FALSE	FALSE	FALSE	TRUE	41	FALSE	100	1.09	20.87	0.778	17.69	1.09	20.87	0.778	17.69					buffer
1	51	Magomedov et al.	13	0	2018/11/21	Advanced Energy Materials	SLG | ITO | V1036:C4 | Perovskite | C60 | BCP | Cu	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	60	FALSE	V1036:C4		CBD	Cu	90	Evaporation	FALSE	FALSE	FALSE	TRUE	9	FALSE	100	0.95	21.08	0.658	13.05	0.95	21.08	0.658	13.05					buffer
1	52	Magomedov et al.	13	0	2018/11/21	Advanced Energy Materials	SLG | ITO | V1036:C4 | Perovskite | C60 | BCP | Cu	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	60	FALSE	V1036:C4		CBD	Cu	90	Evaporation	FALSE	FALSE	FALSE	TRUE	9	FALSE	100	1.05	21.19	0.709	15.78	1.05	21.19	0.709	15.78					buffer
1	53	Magomedov et al.	13	0	2018/11/21	Advanced Energy Materials	SLG | ITO | V1036:C4 | Perovskite | C60 | BCP | Cu	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	60	FALSE	V1036:C4		CBD	Cu	90	Evaporation	FALSE	FALSE	FALSE	TRUE	9	FALSE	100	1.02	21.27	0.712	15.43	1.02	21.27	0.712	15.43					buffer
1	54	Magomedov et al.	13	0	2018/11/21	Advanced Energy Materials	SLG | ITO | V1036:C4 | Perovskite | C60 | BCP | Cu	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	60	FALSE	V1036:C4		CBD	Cu	90	Evaporation	FALSE	FALSE	FALSE	TRUE	9	FALSE	100	0.94	20.91	0.672	13.24	0.94	20.91	0.672	13.24					buffer
1	55	Magomedov et al.	13	0	2018/11/21	Advanced Energy Materials	SLG | ITO | V1036 | Perovskite | C60 | BCP | Cu	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	60	FALSE	V1036		CBD	Cu	90	Evaporation	FALSE	FALSE	FALSE	TRUE	9	FALSE	100	0.93	21.22	0.665	13.16	0.93	21.22	0.665	13.16					buffer
1	56	Magomedov et al.	13	0	2018/11/21	Advanced Energy Materials	SLG | ITO | V1036:C4 | Perovskite | C60 | BCP | Cu	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	60	FALSE	V1036:C4		CBD	Cu	90	Evaporation	FALSE	FALSE	FALSE	TRUE	68	FALSE	100	1	21.01	0.783	16.46	1	21.01	0.783	16.46					buffer
1	57	Magomedov et al.	13	-1	2018/11/21	Advanced Energy Materials	SLG | ITO | Perovskite | C60 | BCP | Cu	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	60	FALSE	none		Unknown	Cu	90	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.25	16.45	0.501	2.1	0.25	16.45	0.501	2.1					buffer
1	58	Magomedov et al.	13	0	2018/11/21	Advanced Energy Materials	SLG | ITO | V1036:C2 | Perovskite | C60 | BCP | Cu	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	60	FALSE	V1036:C2		CBD	Cu	90	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.03	20.8	0.765	16.38	1.03	20.8	0.765	16.38					buffer
1	59	Magomedov et al.	13	-1	2018/11/21	Advanced Energy Materials	SLG | ITO | PTAA | Perovskite | C60 | BCP | Cu	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	60	FALSE	PTAA		Spin-coating	Cu	90	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.09	21.65	0.778	18.37	1.09	21.65	0.764	18.03					buffer
1	60	Magomedov et al.	13	0	2018/11/21	Advanced Energy Materials	SLG | ITO | V1036:C4 | Perovskite | C60 | BCP | Cu	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	60	FALSE	V1036:C4		CBD	Cu	90	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.08	21.01	0.784	17.79	1.08	21.01	0.74	16.8					buffer
1	61	Murdey et al.	14	0	2022/7/7	Solar Energy Materials and Solar Cells	SLG | ITO | MeO-2PACz | Perovskite | C60 | BCP | Ag	0.1	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05FA0.80MA0.15PbI2.75Br0.25	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	3; 1	TRUE	150	10	FALSE	MeO-2PACz		Spin-coating	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.04	23.16	0.76	18.5	1.06	23.14	0.74	18.2					buffer
1	62	Murdey et al.	14	0	2022/7/7	Solar Energy Materials and Solar Cells	SLG | ITO | MeO-2PACz | Perovskite | C60 | BCP | Ag	0.1	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05FA0.80MA0.15PbI2.75Br0.25	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	3; 1	TRUE	150	10	FALSE	MeO-2PACz		Spin-coating	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.08	22.13	0.79	19	1.08	22.19	0.79	19					buffer
1	63	Murdey et al.	14	0	2022/7/7	Solar Energy Materials and Solar Cells	SLG | ITO | MeO-2PACz | Perovskite | C60 | BCP | Ag	0.1	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05FA0.80MA0.15PbI2Br	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	3; 1	TRUE	150	10	FALSE	MeO-2PACz		Spin-coating	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.11	19.2	0.69	14.6	1.14	19.22	0.69	15					buffer
1	64	Murdey et al.	14	0	2022/7/7	Solar Energy Materials and Solar Cells	SLG | ITO | MeO-2PACz | Perovskite | C60 | BCP | Ag	0.1	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05FA0.80MA0.15PbI2Br	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	3; 1	TRUE	150	10	FALSE	MeO-2PACz		Spin-coating	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.17	18.3	0.75	16.1	1.17	18.34	0.76	16.2					buffer
1	65	Ahmed Farag et al.	15	0	2023/1/4	Advanced Energy Materials	SLG | ITO | 2PACz | perovskite | LiF | C60 | BCP | Ag	0.105		pin	FALSE	FALSE	FALSE	0	SLG | ITO	LiF | C60 | BCP	Evaporation | Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.17FA0.83PbI2.75Br0.25	FALSE	FALSE	1.68	FALSE		1	Spin-coating	Liquid	Unknown	DMF; DMSO	4; 1	TRUE	100	55	FALSE	2PACz	Undoped	Evaporation	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	26	FALSE	100	1.205	20	0.785	18.9	1.205	20	0.785	18.9					buffer
1	66	Huagui Lai et al.	16	0	2022/9/30	Advanced Energy Materials	PEN | ITO | 2PACz | Perovskite | TEACl PDT | PCBM-60 | ZnO-np | IZO	0.09		pin	TRUE	FALSE	FALSE	0	PEN | ITO	PCBM-60 | ZnO-np	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	3 | 2                      	TRUE	FALSE	(FASnI3)0.6(MAPbI3)0.4	FALSE	FALSE	1.77	FALSE		2	Spin-coating >> Spin-coating	Liquid >> Liquid	Unknown	DMF; DMSO >> IPA	4; 1 >> 1	TRUE	60; 100 >> 100	2; 7 >> 3	FALSE	2PACz >> 2PACz	Undoped	Spin-coating >> Spin-coating	IZO		Sputtering	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.29	15	0.779	15.1	1.29	15	0.779	15.1					buffer
1	67	Xiang Deng et al.	17	0	2022/5/12	Angewandte Chemie	SLG | ITO | DC-PA; IAHA | perovskite | C60 | BCP |Ag	0.105		pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05MA0.15FA0.80PbI3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	35	FALSE	DC-PA; IAHA	Undoped	Spin-coating	Ag	100	Evaporation	FALSE	TRUE	FALSE	TRUE		FALSE	100	1.16	24.66	0.8245	23.59	1.16	24.66	0.8245	23.59					buffer
1	68	Akın Kara et al.	18	0	2018/8/8	ACS Applied Materials	SLG | ITO | 1F-SAM | PEDOT:PSS | Perovskite | PCBM-60 | Ag	0.1		pin	FALSE	FALSE	FALSE	0	SLG | ITO	PCBM-60	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.55	FALSE		1	Spin-coating	Liquid	Air	GBL	1	FALSE	80	5	FALSE	PEDOT:PSS	Undoped	Spin-coating	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	10	FALSE	100	0.99	20.47	0.7	14.04	0.99	20.47	0.7	14.04					buffer
1	69	Akın Kara et al.	18	0	2018/8/8	ACS Applied Materials	SLG | ITO | 2F-SAM | PEDOT:PSS | Perovskite | PCBM-60 | Ag	0.1		pin	FALSE	FALSE	FALSE	0	SLG | ITO	PCBM-60	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.55	FALSE		1	Spin-coating	Liquid	Air	GBL	1	FALSE	80	5	FALSE	PEDOT:PSS	Undoped	Spin-coating	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	10	FALSE	100	0.98	22.2	0.72	15.66	0.98	22.2	0.72	15.66					buffer
1	70	Akın Kara et al.	18	0	2018/8/8	ACS Applied Materials	SLG | ITO | 3F-SAM | PEDOT:PSS | Perovskite | PCBM-60 | Ag	0.1		pin	FALSE	FALSE	FALSE	0	SLG | ITO	PCBM-60	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.55	FALSE		1	Spin-coating	Liquid	Air	GBL	1	FALSE	80	5	FALSE	PEDOT:PSS	Undoped	Spin-coating	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	10	FALSE	100	0.95	18.69	0.75	13.23	0.95	18.69	0.75	13.23					buffer
1	71	Hou et al.	19	0	2017/1/2	Advanced Materials Interfaces	SLG | ITO | C60-C6-PA; I-Ph-PA | Perovskite | Spiro-MeOTAD | Ag	0.104		nip	FALSE	FALSE	FALSE	0	SLG | ITO	C60-C6-PA; I-Ph-PA	CBD	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.56	FALSE		1	Spin-coating	Liquid	Unknown	DMF; DMSO	2; 1	FALSE	100	10	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.05	21.2	0.69	15.4	1.05	21.2	0.66	14.7					buffer
